client_id,score
4434,0.00676617257964838
607,0.9547044956265487
2711,0.014450299296413628
2839,0.478666262345468
3547,0.6658346259007316
6857,0.3431418525731481
2409,0.06035126098367418
813,0.013320328269155891
4936,0.18800453585522942
4598,0.006930923220174288
2363,0.036559759229784515
234,0.46714276858894416
53,0.010695751187670244
4515,0.04877801786754466
8114,0.014916816603916336
3395,0.05184850517538615
3488,0.24485076830108868
3236,0.7023512588770271
3537,0.8867281865647489
952,0.016266271138460152
5451,0.055429482446686884
6412,0.018295468910386036
8065,0.011107371915323403
2719,0.056838573936171866
2020,0.008281290744583425
1690,0.5190608131795094
1046,0.18710520830510172
2548,0.021022956073533276
1508,0.011628474749941477
3114,0.04936444914905743
2481,0.4278367590525195
5193,0.025988804288873582
2454,0.01887396411758858
3036,0.021161413856701113
5286,0.06381233370240018
565,0.018522739466641486
4921,0.11844180776841559
7010,0.4652493428082846
3495,0.04119949635631145
2974,0.07945864153932573
2869,0.13639613036232007
2102,0.005596939382903113
6114,0.014454394099759595
3476,0.09516012425768454
321,0.02482760864626043
2072,0.13580954890003155
4708,0.014778951022307751
6863,0.14365276776855235
1580,0.006423591427828836
4224,0.14307234777102196
3289,0.00800762451802163
2116,0.02107310016664372
1180,0.6928549937617292
7816,0.005593806045174927
2283,0.01742797832119676
2256,0.005254471512170078
3331,0.015860269421168974
164,0.01900396518396434
1450,0.1410511309460324
1596,0.9094255032459015
2073,0.11360445199821906
1534,0.22477230729504544
60,0.10088157390279165
4077,0.013833676079258122
4431,0.49381869441126697
2796,0.23331968680106271
537,0.03621113559765258
2796,0.23331968680106271
3994,0.5300473793261798
4771,0.04443248059791054
916,0.11783409278475666
2373,0.052767234831901065
1869,0.15094934625447795
4320,0.06640915322230591
4596,0.03543199765851845
1375,0.11094049415745963
4225,0.007237207560630504
673,0.0241896140802022
6236,0.028933048702324545
6168,0.12721438142350508
1427,0.26656966795826775
3525,0.022239426307880287
5772,0.024249637176885858
6491,0.1295774366884784
340,0.016196703630741386
5697,0.46590783081327913
4176,0.20412988062080384
4453,0.798875658134615
3234,0.13272237098605197
5326,0.034737164111967395
746,0.0052488924139681495
3627,0.10633465623093492
3639,0.004880450560455494
850,0.29774344862749125
2683,0.008517385401469825
3790,0.13329719354155958
785,0.3238653300938448
5144,0.011550083768724462
2675,0.01054581244672265
4165,0.08819618708929397
3685,0.10314477931694452
6696,0.028231097804809428
3181,0.337732371774638
3094,0.006450626384101956
4952,0.22842356293690155
1055,0.00788846745180236
4967,0.07581614342537411
5035,0.3978447103232597
5030,0.6051535096473666
4000,0.0919613503258888
1456,0.656019935193927
1548,0.015512165462169308
1708,0.2550300777315257
1285,0.1271313238308592
2179,0.01188708160921266
387,0.0057647834530811315
1042,0.020978236973850952
105,0.1351654308920014
2974,0.02578326875278886
3550,0.07417703672152491
2543,0.060809383135167185
4009,0.15598475273949666
5776,0.012023224281823763
2368,0.05123223797738907
2911,0.3046969016324364
427,0.4094184266442134
5752,0.016366872180151936
4437,0.07464088326799036
2176,0.008217051779395107
3491,0.11158271903717425
15,0.15867745057711133
1664,0.45949723363204537
45,0.3093133481500578
7049,0.23163967190339754
1210,0.006067949923892526
154,0.7336714369402355
599,0.9271052229730354
2116,0.02084255367994231
3212,0.07401900357675335
302,0.7905880432377888
1900,0.5708354066314537
2300,0.12257163136051126
1008,0.03261475819844826
452,0.0312623237130454
2313,0.18175429751854005
2522,0.023780191830257886
6822,0.6423055722515504
3235,0.2777930095405156
4468,0.004028524903430403
6523,0.02266484222892745
2120,0.3972797484728156
4011,0.05388707577231326
689,0.0868156977892063
2940,0.266663316649673
4265,0.02190522757666081
153,0.15469550283235833
4200,0.1537524200089321
1632,0.08210332212053897
2938,0.04975494396193704
641,0.00928783902350614
105,0.053296561440933844
2264,0.14368781270280354
3827,0.33295026897181473
1243,0.048885192738885766
32,0.026502085863614168
4605,0.010733347859719848
1795,0.12458737486237166
4771,0.0702156204352964
3100,0.32015523376654303
4919,0.026355550394927985
1075,0.011598259522208342
310,0.032703690040743395
1819,0.7613100660896932
5985,0.16201988486087307
4042,0.3980419833313702
1333,0.009115347064292841
803,0.028241316816925936
5533,0.05180854458559767
2060,0.0353956841187193
397,0.009716515296319882
3116,0.027233373520388356
2299,0.06220675312311559
119,0.010337595352345226
5270,0.07037973041600173
1967,0.007818659406637393
472,0.1954602234582044
2295,0.08496526389355262
1193,0.005394118953901027
2798,0.17895391459151372
5974,0.7857517936576945
3980,0.014297603821962488
